81455,6401700,單 111號以下,odd;<NUMBER:111
81457,6401700,單 121號至1619號,odd;~NUMBER:121:1619
81454,6401700,單1621號至2297號,odd;~NUMBER:1621:2297
81455,6401700,雙 134號以下,even;<NUMBER:134
81457,6401700,雙 136號至1578號,even;~NUMBER:136:1578
81454,6401700,雙1580號至2332號,even;~NUMBER:1580:2332
