91349,1001305,單 309號以下,odd;<NUMBER:309
91346,1001305,單 311號至 699號,odd;~NUMBER:311:699
91344,1001305,單 701號以上,odd;>NUMBER:701
91349,1001305,雙 318號以下,even;<NUMBER:318
91346,1001305,雙 320號至 692號,even;~NUMBER:320:692
91344,1001305,雙 694號以上,even;>NUMBER:694
