70952,6703500,單 237號以下,odd;<NUMBER:237
70943,6703500,單 239號以上,odd;>NUMBER:239
70952,6703500,雙 322號以下,even;<NUMBER:322
70943,6703500,雙 324號以上,even;>NUMBER:324
