30268,1000401,連  36巷以下,<LANE:36
30251,1000401,連  47號以上,>NUMBER:47
30285,1000401,單  85號以下,=SECTION:1;odd;<NUMBER:85
30268,1000401,單  87號以上,=SECTION:1;odd;>NUMBER:87
30268,1000401,雙  84號以上,=SECTION:1;even;>NUMBER:84
