10047,6300500,單  25號以下,odd;<NUMBER:25
10046,6300500,單  27號以上,odd;>NUMBER:27
10047,6300500,雙  18號以下,even;<NUMBER:18
10046,6300500,雙  20號以上,even;>NUMBER:20
