43349,6601300,單  39號以下,odd;<NUMBER:39
43341,6601300,單  41號以上,odd;>NUMBER:41
43349,6601300,雙  50號以下,even;<NUMBER:50
43341,6601300,雙  52號以上,even;>NUMBER:52
