92047,1001302,單 107號以下,odd;<NUMBER:107
92044,1001302,單 267號以上,odd;>NUMBER:267
92047,1001302,雙 126號以下,even;<NUMBER:126
92044,1001302,雙 130號以上,even;>NUMBER:130
