83084,6401200,單 139號以下,odd;<NUMBER:139
83071,6401200,單 141號以上,odd;>NUMBER:141
83084,6401200,雙 180號以下,even;<NUMBER:180
83083,6401200,雙 182號至 198號,even;~NUMBER:182:198
83071,6401200,雙 200號以上,even;>NUMBER:200
