32045,6800200,單  31號以下,odd;<NUMBER:31
32048,6800200,單  33號至  67號,odd;~NUMBER:33:67
32045,6800200,雙  28號以下,even;<NUMBER:28
32048,6800200,雙  30號至  56號,even;~NUMBER:30:56
