20641,1001702,單 129號以下,odd;<NUMBER:129
20653,1001702,單 131號以上,odd;>NUMBER:131
20641,1001702,雙  76號以下,even;<NUMBER:76
20653,1001702,雙  78號以上,even;>NUMBER:78
