71086,6703100,單 129號以下,odd;<NUMBER:129
71060,6703100,單 131號以上,odd;>NUMBER:131
71086,6703100,雙 180號以下,even;<NUMBER:180
71060,6703100,雙 182號以上,even;>NUMBER:182
