11466,6301000,單 193號以下,odd;<NUMBER:193
11474,6301000,單 195號至 319號,odd;~NUMBER:195:319
11492,6301000,單 321號以上,odd;>NUMBER:321
11491,6301000,雙 300號以下,even;<NUMBER:300
11492,6301000,雙 302號以上,even;>NUMBER:302
