60090,1002002,單 785號以下,odd;<NUMBER:785
60095,1002002,單 787號以上,odd;>NUMBER:787
60090,1002002,雙 812號以下,even;<NUMBER:812
60095,1002002,雙 814號以上,even;>NUMBER:814
