26068,1000201,單  13號以下,odd;<NUMBER:13
26057,1000201,單  15號以上,odd;>NUMBER:15
26068,1000201,雙  30號以下,even;<NUMBER:30
26057,1000201,雙  32號以上,even;>NUMBER:32
