10874,6300700,單 101號以下,odd;<NUMBER:101
10869,6300700,單 103號至 231號,odd;~NUMBER:103:231
10885,6300700,單 233號以上,odd;>NUMBER:233
10874,6300700,雙 100號以下,even;<NUMBER:100
10869,6300700,雙 102號至 210號,even;~NUMBER:102:210
10870,6300700,雙 212號至 306號,even;~NUMBER:212:306
10885,6300700,雙 308號以上,even;>NUMBER:308
