10585,6300100,單 155號以下,odd;<NUMBER:155
10587,6300100,單 157號至 289號,odd;~NUMBER:157:289
10589,6300100,單 291號至 313號,odd;~NUMBER:291:313
10594,6300100,單 315號以上,odd;>NUMBER:315
10585,6300100,雙  84號以下,even;<NUMBER:84
10587,6300100,雙  86號至 298號,even;~NUMBER:86:298
10589,6300100,雙 300號至 308號,even;~NUMBER:300:308
10594,6300100,雙 310號以上,even;>NUMBER:310
