71846,6702900,單 121號以下,odd;<NUMBER:121
71841,6702900,單 123號至 301號,odd;~NUMBER:123:301
71846,6702900,雙 128號以下,even;<NUMBER:128
71841,6702900,雙 130號至 416號,even;~NUMBER:130:416
