11164,6301100,單 199號以下,odd;<NUMBER:199
11175,6301100,單 201號至 313號,odd;~NUMBER:201:313
11175,6301100,單 361巷以上,odd;>LANE:361
11164,6301100,雙 172號以下,even;<NUMBER:172
11175,6301100,雙 176號至 382號,even;~NUMBER:176:382
11175,6301100,雙 384巷以上,even;>LANE:384
