10853,6300700,單  49號以下,odd;<NUMBER:49
10855,6300700,單  51號以上,odd;>NUMBER:51
10853,6300700,雙  36號以下,even;<NUMBER:36
10855,6300700,雙  38號以上,even;>NUMBER:38
