33454,6800800,單 325號以下,odd;<NUMBER:325
33451,6800800,單 327號至 447號,odd;~NUMBER:327:447
33449,6800800,單 449號至1157號,odd;~NUMBER:449:1157
33463,6800800,單1159號以上,odd;>NUMBER:1159
33454,6800800,雙 100號以下,even;<NUMBER:100
33451,6800800,雙 102號至 446號,even;~NUMBER:102:446
33449,6800800,雙 448號至 722號,even;~NUMBER:448:722
33448,6800800,雙 722之   1號至1142號,even;~NUMBER:722之1:1142
33463,6800800,雙1144號以上,even;>NUMBER:1144
