83062,6401200,單  61號以下,odd;<NUMBER:61
83053,6401200,單  63號以上,odd;>NUMBER:63
83062,6401200,雙  74號以下,even;<NUMBER:74
83053,6401200,雙  76號以上,even;>NUMBER:76
