24241,6500500,單 317號以下,odd;<NUMBER:317
24250,6500500,單 319號至 453號,odd;~NUMBER:319:453
24241,6500500,單 455號以上,odd;>NUMBER:455
24241,6500500,雙 208號以下,even;<NUMBER:208
24250,6500500,雙 210號至 362號,even;~NUMBER:210:362
24241,6500500,雙 364號以上,even;>NUMBER:364
