61693,1001007,單 191號以下,odd;<NUMBER:191
61642,1001007,單 193號至 413號,odd;~NUMBER:193:413
61693,1001007,雙 220號以下,even;<NUMBER:220
61642,1001007,雙 222號至 600號,even;~NUMBER:222:600
