91342,1001305,單 191號以下,odd;<NUMBER:191
91349,1001305,單 193號以上,odd;>NUMBER:193
91342,1001305,雙 260號以下,even;<NUMBER:260
91349,1001305,雙 262號以上,even;>NUMBER:262
