93245,1001317,單 127號以下,odd;<NUMBER:127
93246,1001317,單 169號以上,odd;>NUMBER:169
93245,1001317,雙 114號以下,even;<NUMBER:114
93246,1001317,雙 126號以上,even;>NUMBER:126
