40765,6600600,單  63號以下,odd;<NUMBER:63
40762,6600600,單 101號以上,odd;>NUMBER:101
40765,6600600,雙  92號以下,even;<NUMBER:92
40762,6600600,雙 116號以上,even;>NUMBER:116
