43653,6601200,單  37號以下,odd;<NUMBER:37
43655,6601200,單  39號以上,odd;>NUMBER:39
43653,6601200,雙  42號以下,even;<NUMBER:42
43655,6601200,雙  44號以上,even;>NUMBER:44
