70059,6703700,單 119號以下,odd;<NUMBER:119
70054,6703700,單 121號以上,odd;>NUMBER:121
70059,6703700,雙 128號以下,even;<NUMBER:128
70054,6703700,雙 130號以上,even;>NUMBER:130
