40756,6600600,單 299號以下,odd;<NUMBER:299
40757,6600600,單 301號至 399號,odd;~NUMBER:301:399
40755,6600600,單 401號以上,odd;>NUMBER:401
40756,6600600,雙 308號以下,even;<NUMBER:308
40757,6600600,雙 310號至 370號,even;~NUMBER:310:370
40755,6600600,雙 372號以上,even;>NUMBER:372
