80789,6400500,單 169號以下,odd;<NUMBER:169
80790,6400500,單 171號以上,odd;>NUMBER:171
80789,6400500,雙 216號以下,even;<NUMBER:216
80790,6400500,雙 218號以上,even;>NUMBER:218
