33052,6800100,單 105號以下,odd;<NUMBER:105
33049,6800100,單 107號以上,odd;>NUMBER:107
33052,6800100,雙  98號以下,even;<NUMBER:98
33049,6800100,雙 100號以上,even;>NUMBER:100
