73746,6700200,單 137號以下,odd;<NUMBER:137
73743,6700200,單 143號至 257號,odd;~NUMBER:143:257
73746,6700200,雙 188號以下,even;<NUMBER:188
73743,6700200,雙 188之   6號至 198號,even;~NUMBER:188之6:198
