97055,1001501,單  51號以下,odd;<NUMBER:51
97056,1001501,單  59號以上,odd;>NUMBER:59
97055,1001501,雙  56號以下,even;<NUMBER:56
97056,1001501,雙  80號以上,even;>NUMBER:80
