23942,6500800,單 165號以下,odd;<NUMBER:165
23942,6500800,單 169號以上,odd;>NUMBER:169
23942,6500800,雙   8號至 146號,even;~NUMBER:8:146
23942,6500800,雙 184號以上,even;>NUMBER:184
