60048,1002001,單 471號以下,odd;<NUMBER:471
60074,1002001,單 473號以上,odd;>NUMBER:473
60048,1002001,雙 370號以下,even;<NUMBER:370
60074,1002001,雙 372號以上,even;>NUMBER:372
