92846,1001303,單  45號以下,odd;<NUMBER:45
92847,1001303,單  45之   1號以上,odd;>NUMBER:45之1
92846,1001303,雙  78號以下,even;<NUMBER:78
92847,1001303,雙  80號以上,even;>NUMBER:80
