42343,6601000,單  29號以下,odd;<NUMBER:29
42342,6601000,單  31號至  79號,odd;~NUMBER:31:79
42343,6601000,雙  34號以下,even;<NUMBER:34
42342,6601000,雙  36號至  58號,even;~NUMBER:36:58
