32073,6800200,單 249號以下,odd;<NUMBER:249
32080,6800200,單 251號以上,odd;>NUMBER:251
32073,6800200,雙 162號以下,even;<NUMBER:162
32080,6800200,雙 164號以上,even;>NUMBER:164
