42354,6601000,單 149號以下,odd;<NUMBER:149
42344,6601000,單 151號至 163號,odd;~NUMBER:151:163
42354,6601000,雙 208號以下,even;<NUMBER:208
42344,6601000,雙 210號至 238巷,even;~LANE:210:238
