10648,6300300,單  39號以下,odd;<NUMBER:39
10660,6300300,單  41號以上,odd;>NUMBER:41
10648,6300300,雙  40號以下,even;<NUMBER:40
10660,6300300,雙  42號以上,even;>NUMBER:42
