24888,6500500,單  99號以下,odd;<NUMBER:99
24888,6501500,單 101號至 127號,odd;~NUMBER:101:127
24888,6500500,雙 100號以下,even;<NUMBER:100
24888,6501500,雙 102號至 134號,even;~NUMBER:102:134
