30056,1001803,單 103號以下,odd;<NUMBER:103
30091,1001803,單 105號以上,odd;>NUMBER:105
30056,1001803,雙  98號以下,even;<NUMBER:98
30091,1001803,雙 100號以上,even;>NUMBER:100
