40348,6600400,單 333號以下,odd;<NUMBER:333
40347,6600400,單 403號以上,odd;>NUMBER:403
40348,6600400,雙 396號以下,even;<NUMBER:396
40347,6600400,雙 398號以上,even;>NUMBER:398
