51446,1000711,全,all
51450,1000711,單 543號以下,=SECTION:1;odd;<NUMBER:543
51443,1000711,單 545號以上,=SECTION:1;odd;>NUMBER:545
51450,1000711,雙 518號以下,=SECTION:1;even;<NUMBER:518
51443,1000711,雙 520號以上,=SECTION:1;even;>NUMBER:520
51446,1000711,全,=SECTION:2;all
52641,1000720,全,=SECTION:1;all
52655,1000720,連 221號以下,=SECTION:2;<NUMBER:221
52658,1000720,連 222號以上,=SECTION:2;>NUMBER:222
52658,1000720,連 239號以下,=SECTION:3;<NUMBER:239
52658,1000720,連 241號以上,=SECTION:3;>NUMBER:241
52601,1000720,　 240號,=SECTION:3;=NUMBER:240
52657,1000720,全,=SECTION:6;all
52656,1000720,全,=SECTION:7;all
