33059,6800100,單 109號以下,odd;<NUMBER:109
33055,6800100,單 111號以上,odd;>NUMBER:111
33059,6800100,雙  98號以下,even;<NUMBER:98
33055,6800100,雙 100號以上,even;>NUMBER:100
