71075,6703100,單 193號以下,odd;<NUMBER:193
71078,6703100,單 195巷至 363號,odd;~LANE:195:363
71088,6703100,單 365巷至 511號,odd;~LANE:365:511
71071,6703100,單 513號至 655號,odd;~NUMBER:513:655
71075,6703100,雙 150號以下,even;<NUMBER:150
71079,6703100,雙 152之   1號至 262巷,even;~LANE:152之1:262
71075,6703100,雙 264號至 320號,even;~NUMBER:264:320
71078,6703100,雙 344號至 688號,even;~NUMBER:344:688
71088,6703100,雙 690號以上,even;>NUMBER:690
