40747,6600600,單  37號以下,odd;<NUMBER:37
40741,6600600,單  39號以上,odd;>NUMBER:39
40747,6600600,雙  52號以下,even;<NUMBER:52
40741,6600600,雙  60號以上,even;>NUMBER:60
