80747,6400500,單  69號以下,odd;<NUMBER:69
80748,6400500,單  71號至 131號,odd;~NUMBER:71:131
80747,6400500,單 133號至 157號,odd;~NUMBER:133:157
80751,6400500,單 159號至 171號,odd;~NUMBER:159:171
80746,6400500,單 173號以上,odd;>NUMBER:173
80747,6400500,雙  70號以下,even;<NUMBER:70
80748,6400500,雙  72號至 118號,even;~NUMBER:72:118
80747,6400500,雙 120號至 148號,even;~NUMBER:120:148
80751,6400500,雙 150號至 168號,even;~NUMBER:150:168
80746,6400500,雙 170號以上,even;>NUMBER:170
