10068,6300500,單 111號以下,odd;<NUMBER:111
10068,6300500,雙 106號以下,even;<NUMBER:106
10861,6300700,單 113號至 247號,odd;~NUMBER:113:247
10860,6300700,單 249號以上,odd;>NUMBER:249
10862,6300700,雙 108號至 222號,even;~NUMBER:108:222
10860,6300700,雙 224號以上,even;>NUMBER:224
