55756,1000804,單 139號以下,odd;<NUMBER:139
55743,1000804,單 141號至 223號,odd;~NUMBER:141:223
55764,1000804,單 411號至 503號,odd;~NUMBER:411:503
55756,1000804,雙  30號以下,even;<NUMBER:30
55743,1000804,雙  32號至 108號,even;~NUMBER:32:108
