71143,6702800,單  67號以下,odd;<NUMBER:67
71147,6702800,單  69號以上,odd;>NUMBER:69
71143,6702800,雙  82號以下,even;<NUMBER:82
71147,6702800,雙  84號以上,even;>NUMBER:84
