81346,6400300,單  69號以下,odd;<NUMBER:69
81343,6400300,單  71號以上,odd;>NUMBER:71
81346,6400300,雙  42號以下,even;<NUMBER:42
81343,6400300,雙  44號以上,even;>NUMBER:44
