30643,1000404,單 475號以下,odd;<NUMBER:475
30644,1000404,單 477號以上,odd;>NUMBER:477
30643,1000404,雙 478號以下,even;<NUMBER:478
30644,1000404,雙 480號以上,even;>NUMBER:480
