40652,6600800,連  28號以下,<NUMBER:28
40668,6600800,單  29號至 195號,odd;~NUMBER:29:195
40669,6600800,單 197號以上,odd;>NUMBER:197
40668,6600800,雙  30號至 236號,even;~NUMBER:30:236
40669,6600800,雙 238號以上,even;>NUMBER:238
