22072,6500100,單  89號以下,odd;<NUMBER:89
22071,6500100,單  91號以上,odd;>NUMBER:91
22072,6500100,雙  80號以下,even;<NUMBER:80
22071,6500100,雙  82號以上,even;>NUMBER:82
