40149,6600200,單 435號以下,odd;<NUMBER:435
40153,6600200,單 437號至 601號,odd;~NUMBER:437:601
40147,6600200,單 603號以上,odd;>NUMBER:603
40149,6600200,雙 420號以下,even;<NUMBER:420
40153,6600200,雙 422號至 602號,even;~NUMBER:422:602
40147,6600200,雙 604號以上,even;>NUMBER:604
