55541,1000809,單 581號以下,odd;<NUMBER:581
55542,1000809,單 583號以上,odd;>NUMBER:583
55541,1000809,雙 512號以下,even;<NUMBER:512
55542,1000809,雙 514號以上,even;>NUMBER:514
