40757,6600600,單  95號以下,odd;<NUMBER:95
40755,6600600,單 107號以上,odd;>NUMBER:107
40757,6600600,雙  98號以下,even;<NUMBER:98
40755,6600600,雙 100號以上,even;>NUMBER:100
