81356,6400300,單 171號以下,odd;<NUMBER:171
81365,6400300,單 173號以上,odd;>NUMBER:173
81356,6400300,雙 262號以下,even;<NUMBER:262
81365,6400300,雙 264號以上,even;>NUMBER:264
