96145,1001402,單  55號以下,odd;<NUMBER:55
96143,1001402,單  57號至  77號,odd;~NUMBER:57:77
96145,1001402,雙  50號以下,even;<NUMBER:50
96143,1001402,雙  52號至  70號,even;~NUMBER:52:70
