91350,1001305,單  47號以下,odd;<NUMBER:47
91345,1001305,單  49號以上,odd;>NUMBER:49
91350,1001305,雙  58號以下,even;<NUMBER:58
91345,1001305,雙  60號以上,even;>NUMBER:60
