60044,1002001,單 371號以下,odd;<NUMBER:371
60044,1002002,單 373號以上,odd;>NUMBER:373
60044,1002001,雙 362號以下,even;<NUMBER:362
60044,1002002,雙 364號以上,even;>NUMBER:364
