41145,6602700,單  31號以下,odd;<NUMBER:31
41165,6602700,單  33號以上,odd;>NUMBER:33
41145,6602700,雙  12號以下,even;<NUMBER:12
41165,6602700,雙  14號以上,even;>NUMBER:14
