26447,1000207,單  57號以下,odd;<NUMBER:57
26446,1000207,單  59號以上,odd;>NUMBER:59
26447,1000207,雙  48號以下,even;<NUMBER:48
26446,1000207,雙  50號以上,even;>NUMBER:50
